['O 1 [C@@H] ( [n+] 2 c c ( c c c 2 ) C ( = O ) N ) [C@@H] ( [C@@H] ( [C@H] 1 C O P ( = O ) ( O P ( = O ) ( O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( n 2 c 3 c ( c ( n c n 3 ) N ) n c 2 ) O 1 ) O ) [O-] ) [O-] ) O ) O > c 1 2 c ( c c c c c 2 ) c ( c c 1 ) O C C 2', 'C', '1', 'O', '[H+] > *']
['C ( [C@@H] ( C C C ( = O ) N ) C C C [C@H] ( N C ( = O ) [C@@H] ( N C ( = O ) [C@@H] ( N C ( = O ) [C@@H] ( C ) O [C@@H] 1 [C@H] ( [C@@H] ( [C@H] ( O 1 ) C O ) O P ( O P ( [O-] ) ( = O ) O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) n 1 c ( = O ) [nH] c ( = O ) c c 1 ) O ) O ) ( = O ) [O-] ) N C ( = O ) C ) C ) C O ) O [C@H] 1 [C@H] ( N [C@H] ( C ) C ( = O ) N [C@H] ( C ( = O ) N [C@H] ( C ( = O ) N [C@H] ( C ) C ( = O ) * ) C [C@@H] ( O ) [C@@H] ( [C@H] 1 O ) C O ) N C ( = O ) C ) = O ) [O-] > [O-] P ( O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) n 1 c ( [nH] c ( = O ) c c c 1 ) = O ) O P ( [O-] ) ( O * ) = O ) ( C ) O ) = O', '2', '[NH4+]', '', '']
['* S C ( = O ) / C = C / C C C C C C C C C C C', 'C C C > O', 'O', '[C@@H] ( C O ) C C ( * ) = O', '[H+]']
['[NH3+] C C C C [C@H] ( [NH3+] ) C ( = O ) [O-] > * N [C@@H] ( C C C ( = O ) O ) C ( = O ) O', '[H+]', '*', '[NH3+]', '*']
['[C@H] 1 ( O ) [C@H] ( n 2 c 3 c ( c ( [nH] c ( n 3 ) N ) n c 2 ) C [NH2+] [C@H] 1 C O P ( O * ) ( = O ) [O-] ) O > [nH] 1 c ( = O ) c 2 c ( n ( c 1 ) [C@H] 1 [C@@H] ( [C@@H] ( [C@@H] ( C [NH2+] 1 ) O P ( [O-] ) ( = O ) O * ) O ) O ) n c ( [nH] c 2 = O ) N', '', '*', 'O', '*']
['N C ( = O ) C 1 = C N ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) C = C C 1 > O = C 1 C C C [C@@H] 2 C 1 > [H+]', 'C', '= O', '[H+]', '[H+]']
['N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > C C ( C ) ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) C ( = O ) N C C C ( = O ) N C C S > C C C C C C C C ( = O ) [O-]', '', '[H+]', 'n 1 c n c 2 c ( c ( n c n c 1 2 ) c n c n c 1 [n-] 1', 'O ) c n 2 > O']
['C 1 C [C@H] 2 [C@@] ( [C@H] 3 C C [C@@] 4 ( C ( C [C@@H] 4 [C@@H] 3 [C@@] 2 ( C C C 4 ( C ) C ) = O ) C ) C 1 ) ( = O ) O > * N 1 c 2 c c ( c ( = O ) [nH] c 2 = O ) n c 2 - c ( n ( c 2 c 1 ) C ) C', 'O', '[H+] > O', '*', '*']
['[H+] > O = P ( O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) n 1 c 2 c ( c ( N ) n c n 2 ) n c 1 ) O ) O ) ( [O-] ) O P ( [O-] ) ( = O ) [O-] > O P ( [O-] ) ( = O ) [O-]', 'O', '[O-]', 'N', '[H+]']
['O = C ( [O-] ) c 1 c c c ( O ) c c 1 > C C ( C ) = C C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-]', '', '*', '*', '[H+]']
['O [C@H] 1 C ( O ) O [C@H] ( C O ) [C@@H] ( [C@@H] 1 O ) O > O P ( [O-] ) ( = O ) [O-]', 'O', '[C@H] 1 [C@H] ( O ) [C@H] ( [C@@H] ( [C@@H] ( [C@H] ( [C@@H] ( O 1 ) C O ) O ) O ) O ) O ) O', 'P ( [O-]', '= O']
['[C@H] 1 ( O ) [C@H] ( [C@H] ( O ) [C@@H] ( C O ) O C 1 = O ) O > [H+] > O = C ( C [C@H] 1 O [C@H] ( [C@H] ( O ) [C@@H] 1 O ) N 1 C = C C C ( = C 1 ) C ( = O ) N ) O P ( O P ( [O-] ) ( O C [C@H] 1 O [C@H] ( [C@@H] ( [C@@H] 1 O ) O P ( = O ) ( [O-] ) [O-] ) n 1 c 2 c ( c ( n c n 2 ) N ) n c 1 ) = O ) ( [O-] ) = O', '[O-]', 'n 1 c n c 2 c 1 c ( N ) 2', 'P ( [O-] ) = O', 'n c n c n c n 2']
['* [C@H] ( N C ( = O ) [C@@H] ( [NH3+] ) C C C N C ( N ) = [NH2+] ) C ( = O ) [O-] > O = P ( [O-] ) ( [O-] ) O', '*', '[O-]', '[NH3+]', '[C@H] ( C ( = O ) [O-] ) [O-]']
['C ( O P ( O P ( = O ) ( [O-] ) O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) n 1 c n c 2 c ( n c n c 1 2 ) N ) O ) O P ( [O-] ) ( = O ) [O-] ) ( = O ) [O-] ) [C@@H] ( O ) C ( N C C C ( = O ) N C C S ) = O > C ( C C ( = O ) S * ) C N C ( = O ) C C N', 'O', '[O-]', '', '[H+] > O']
['N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > O = P ( [O-] ) ( [O-] ) O C [C@H] 1 O C ( O ) [C@H] ( O ) [C@@H] 1 O', '[C@H] ( O ) [C@@H] ( O ) [C@@H] ( O ) C O P ( = O ) ( O ) O', 'c 1 c n c 2 c ( C ) c ( * ) n c n c 2 [nH] 1', 'N', '']
['O = C ( [C@@H] ( [NH2+] * ) * ) [O-]', 'O', 'C ( = O ) [C@@H] ( N * ) *', '[NH4+]', '']
['O = P ( [O-] ) ( O [C@@H] 1 [C@@H] ( [C@@H] ( O ) [C@@H] ( [C@H] ( O 1 ) C O ) O ) N C ( C ) = O ) [O-] > [H+] > O [C@@H] 1 [C@@H] ( [C@@H] ( O ) [C@H] ( O 1 ) n 1 c 2 n c n c ( N ) c 2 n c 1 ) O P ( [O-] ) ( = O ) O P ( [O-] ) ( = O ) [O-]', 'n 1 c ( = O ) N', '', '[C@H] 1 C ( O', '[O-] ) C O P ( = O']
['* O P ( = O ) ( [O-] ) O C C ( C ) ( C ) C ( O ) C ( = O ) N C C C ( = O ) N C C S C ( = O ) C C ( = O ) C C C C C C C C C C C > N C ( = O ) C 1 = C N ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) C = C C 1', 'C C ( = O ) N', 'C C 1', '= O', '*']
['P ( O P ( [O-] ) ( = O ) O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( n 2 c 3 c ( c ( N ) n c n 3 ) n c 2 ) O 1 ) O ) ( O C [C@H] 1 O [C@H] ( [C@@H] ( [C@@H] 1 O ) O ) N 1 C = C ( C C = C 1 ) C ( = O ) N ) ( [O-] ) = O > [O-] [N+] ( c 1 c 2 c c c c c 2 c 3 c 1 C ) = O > [H+]', '[C@H] ( C ( [O-] ) = O ) O', 'O', '> C', 'O']
['O = P ( O [C@H] 1 O [C@H] ( C [C@@H] 1 O ) n 1 c c ( [nH] c ( c 1 = O ) C ) = O ) ( O P ( O [C@H] 1 O [C@H] ( C [C@@H] 1 O ) * ) C ) ( O P ( O ) ( = O ) O ) = O', '[C@@H] 1 [C@H] ( C [C@@H] ( O 1 ) * ) O P ( O ) ( O ) n 1 c 2 c ( = O ) [nH] c ( = O ) c ( n c 2 - 2 [S+] 1 ) C > C c 1 n ( [C@H] 2 C C [C@H] ( O P ( O ) ( = O ) O ) O [C@@H] 3 [C@@H] ( C O P ( O ) ( = O ) O ) O ) c 2 n ( = C C [C@H] ( [C@H] ( * ) O 3 ) c ( C ) N ) c ( n 1 ) c 2 ) O', 'O', '*', '[C@H] 1 C [C@H] ( O ) O']
['[NH3+] C C ( = O ) [O-] > C C ( C ) C [NH3+]', '*', '> O', 'O', 'O']
['O = C ( [O-] ) C = O > C ( = O ) ( N ) C C [C@@H] ( [NH3+] ) C ( = O ) [O-]', 'P ( [O-] ) ( [O-] ) = O', 'O', '', '[NH3+]']
['N c 1 c c n ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) n 1 > [H+] > C [N+] ( C ) ( C ) C C O P ( = O ) ( [O-] ) [O-]', '*', '*', '*', '*']
['O [C@H] 1 C ( O [C@H] ( C O ) [C@H] ( O ) [C@@H] 1 O ) O > C ( = C / [C@@H] ( O ) [C@@H] ( N C ( = O ) * ) C O [C@H] 1 [C@H] ( O ) [C@H] ( [C@H] ( O [C@@H] 2 [C@@H] ( [C@H] ( [C@H] ( [C@H] ( O 2 ) C O ) O ) O ) O ) [C@H] ( O 1 ) C O ) O ) \\ C C C C C C C C C C C C C C', 'O', '[C@H] ( N ) ( C ) = O', '', '[C@H] ( O']
['C ( C C C C C C / C = C \\ C / C = C \\ C C C C ) [C@H] ( O ) C C C > O ( P ( O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@H] ( [C@H] ( O ) [C@@H] 1 O ) [n+] 1 c c c c ( C ( N ) = O ) c 1 ) ( = O ) [O-] ) P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( n c n c 3 2 ) N ) [C@@H] ( [C@@H] 1 O P ( = O ) ( [O-] ) [O-] ) O > [O-] P ( O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( [n+] 2 c c ( C ( N ) = O ) c c c 2 ) O 1 ) O ) ( O ) = O', '', 'c 1 c c c c ( n c n c 1 ) N', 'N', '= O']
['O [C@@H] 1 [C@@H] ( O ) [C@H] ( O [C@H] 1 [C@@H] 2 O [C@H] ( C O ) [C@@H] ( O [C@@H] 3 O [C@H] ( C O ) [C@@H] ( O [C@H] 4 [C@H] ( O ) [C@@H] ( O [C@H] 5 O [C@H] ( C O ) [C@@H] ( O ) [C@@H] 6 O ) [C@@H] ( O ) [C@H] 5 O ) [C@H] ( O ) [C@H] 4 O ) [C@H] 1 O ) O [C@H] 1 O [C@H] ( C O ) [C@@H] ( O ) [C@@H] 1 O', 'C [C@H] 1 O 2 > *', '*', '[C@H] ( O ) [C@H] 1 O [C@H] ( * ) [C@H] ( O ) [C@H] ( O ) [C@@H] ( O ) [C@H] ( O ) [C@@H] 1 O', '*']
['c 1 ( N C ( = O ) C C [C@H] ( [NH3+] ) C ( = O ) [O-] ) c c c ( c c 1 ) [N+] ( [O-] ) = O > O', 'C ( C N ) C', '[NH3+]', '> O', '']
['C ( O ) [C@@H] 1 [C@H] ( [C@H] ( [C@H] ( O ) [C@@H] ( O 1 ) O ) O ) O > O [C@H] 1 [C@H] ( C O ) O [C@H] ( [C@@H] ( [C@H] 1 O ) O ) O C ) c 1 c 2 c ( C C = C ( C ) C [NH2+] 2 ) c 1 C', 'N c 1 c 3 c ( [nH] c ( [nH] c 2 = O ) C ) = O', '1', '4', '3']
['O = C = O > [NH4+] > C C ( C ( = O ) [O-] ) C ( = O ) [O-] > [NH4+]', 'O', 'O', 'O', '[H+]']
['C ( N ) ( = O ) [O-]', 'O', '[O-]', 'O', 'O']
['[NH3+] C C ( = O ) [O-] > C C C C C ( C C ( O ) C ( = O ) [O-] ) S C [C@H] ( [NH3+] ) C ( = O ) [O-]', 'O', '[NH3+]', '*', '']
['C ( C ( = O ) S * ) C ( = O ) O > O = C ( O ) C C ( S * ) = O', 'C', 'N', 'n ( C ) c 1 c ( c ( C ) c ( c ( c n 1 ) c ( n c n 1 ) c ( P ( [O-] ) ( O ) [O-] ) = O ) [O-] ) N ) n c ( O > O', '[O-] S * S']
['* C ( = O ) O [C@H] ( C O [C@H] 1 [C@H] ( O [C@H] 2 O [C@H] ( C O ) [C@@H] ( O ) [C@H] ( O ) [C@H] 2 [NH3+] ) [C@@H] ( O ) [C@H] ( O ) [C@@H] 1 O ) O C ( * ) = O', '[C@@H] 1 [C@H] ( O [C@H] 2 O [C@H] ( C O ) [C@@H] ( O ) [C@H] ( O ) [C@H] ( O ) [C@@H] 1 O ) [C@@H] ( O ) [C@H] 1 O', '', '', '']
['C C ( C ) = C [C@H] ( [NH3+] ) C ( = O ) [O-] > O = O > N C ( = O ) C 1 = C N ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) C = C 1 > C = C ( C ) C ( = O ) C ( = O ) [O-]', '[H+]', '', 'C ( = O ) [O-]', '']
['C C ( = O ) S C C N C ( = O ) C C N C ( = O ) [C@H] ( O ) C ( C ) ( C ) C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-] > N c 1 c c c c c 1 C ( = O ) [O-]', '', 'c c c c 1', 'N', '[H+]']
['C ( C N C ( C C N C ( = O ) [C@@H] ( C ( C O P ( [O-] ) ( O P ( O C [C@@H] 1 [C@@H] ( O P ( [O-] ) ( = O ) [O-] ) [C@@H] ( O ) [C@H] ( n 2 c 3 n c n c ( c 3 n c 2 ) N ) O 1 ) ( = O ) [O-] ) = O ) ( C ) C ) O ) = O ) S C ( = O ) C > N ( C C C ( = O ) N C C S C ( C C ( = O ) [O-] ) = O ) C ( [C@H] ( O ) C ( C ) ( C O P ( O C [C@H] ( N * ) C ( = O ) * ) ( = O ) [O-] ) C ) = O', 'C C ( = O ) *', '[C@H] ( C ) N *', 'n 1', 'N *']
['* O P ( = O ) ( [O-] ) O C [C@H] ( C C C [C@H] ( C ) C C C [C@H] ( C ) C C C [C@H] ( C ) C C C C ( C ) C ) O C C [C@@H] ( C C C ( C ) C > * * [Fe+3] 1 ( * * ) [S-2] [Fe+3] ( * * ) ( * * ) [S-2] 1 ) ( * * ) * * > O = O', '*', '', '', '']
['[C@@H] 1 ( C N c 2 n c ( N ) [nH] c ( c 2 N [C@H] 1 C ) C N c 1 c c c ( c c 1 ) C ( N [C@H] ( C ( = O ) [O-] ) C C C ( = O ) * ) = O ) C = O > O', 'O', '', '[NH4+]', '[NH4+]']
['C ( [C@@H] ( C C C C C C C C C C C ) O ) ( N * ) ( = O ) O [C@H] ( C O C ( = O ) C C C C C C C C C C C C C C C C ) C O P ( = O ) ( O [C@H] 1 [C@H] ( O ) [C@@H] ( [C@@H] ( C O ) O C ( C [C@@H] ( C C C C C C C C C C C ) O ) = O ) [C@H] ( [C@@H] 1 N C ( = O ) C [C@H] ( O ) C C C C C C C C C C C ) O C ( = O ) C C C C C C C C C C C C C ) O P ( [O-] ) ( = O ) [O-] > C ( C C C C C ) C C C C C C C C C ( O ) C C ( O C C ( C O P ( = O ) ( [O-] ) O C C [N+] ( C ) ( C ) C ) ( [O-] ) = O ) = O', 's S', '= O', 'O', '= C [C@@H] ( C C C C C C C C C C C C C C C C C C C ) O']
['C C ( C ) C C O > N C ( = O ) c 1 c c c [n+] ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) c 1', '', '', 'N', '2 > O']
['O C [C@H] 1 O C ( O ) [C@@H] ( O ) [C@@H] ( O ) [C@@H] 1 O > * N C ( = O ) [C@H] ( C c 1 c n c n 1 P ( = O ) ( O ) O ) N C ( * ) = O', 'O', '[H+]', '[C@@H] ( C ) C O', '= O']
['N c 1 n c 2 c ( n c n 2 [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) [nH] 1 > O', '', '[NH3+]', 'C [C@H] 1 O [C@H] ( O ) n 2 c n c 3 [nH] c ( = O ) c ( [O-] ) c ( = O ) c 2', '1']
['C C ( C ) ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) C ( = O ) N C C C ( = O ) N C C S C ( = O ) C C ( = O ) [O-] > C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C ( = O ) C C N C ( = O ) [C@H] ( O ) C ( C ) ( C ) C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-] > [H+] > N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O', 'O', '', 'N', 'C ( = O']
['N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > O = C ( [O-] ) [C@H] ( [NH3+] ) C S > [H+] > [NH3+] [C@@H] ( C S ) C ( = O ) [O-]', 'O', '[H+]', '[NH3+]', '[H+]']
['O = P ( [O-] ) ( [O-] ) O P ( [O-] ) ( = O ) O > C = C C 1 = C ( C ) C 2 = C c 3 c ( C = C ) c ( C ) c 4 n 3 [Fe-2] 3 5 n 6 c ( c ( C ) c ( C C C ( = O ) [O-] ) c 6 = C C 6 = [N+] 3 C ( = C 4 ) C ( C ) = C 6 C C C ( = O ) [O-] ) = C C 1 = [N+] 2 5 > O = P ( [O-] ) ( [O-] ) O C [C@H] ( / C = C / C ( C ) C ) C', 'O', '[H+]', '> O', '> O']
['C [NH+] 1 C C [C@] 1 ( O ) C [C@H] 2 [C@@H] 3 c 4 c c c ( O ) c c 4 O [C@H] 2 [C@@H] ( O ) C = C [C@H] 1 O > N C ( = O ) c 1 c c c [n+] ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) c 1', '', '', '', '']
['O = C ( C ) O > C ( C ) ( C ( S * ) = O ) = O > O = C ( S * ) N', 'O', '*', '[H+]', '']
['[C@@H] ( O ) ( C O ) [C@H] ( [C@@H] 1 O ) O [C@H] ( C O ) [C@H] ( [C@@H] 1 N C ( C ) = O ) O > C ( = C / C C C C C C C C C C ) \\ C C C C C C ( O ) = O > N ( C ( = O ) [C@H] 1 [C@H] ( O ) [C@@H] ( O ) [C@@H] ( O [C@@] 2 ( C [C@H] ( O ) [C@@H] ( N C ( = O ) C ) [C@@H] ( O 2 ) [C@@H] ( [C@@H] ( C O ) O [C@@] ( C [C@H] ( O ) [C@H] ( [C@H] ( O ) C O ) O ) N C ( = O ) C ) [C@@H] ( O 2 ) C O ) [C@@H] ( [C@@H] ( [C@H] ( O * ) C O ) O 1 ) N C ( C ) = O ) C O ) C ( = O ) [O-]', 'O', '', 'C [C@@H] ( [C@H] ( O ) C 1 ) O', '4']
['N c 1 n c 2 c ( n c n 2 [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) [nH] 1', 'O > N c 1 n c 2 c ( n c n c 2 [C@H] 2 [C@H] ( O ) [C@@H] ( [C@H] ( O ) [C@H] ( O 2 ) C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [O-] ) c ( = O ) [nH] 1', 'N', '*', 'Cl']
['[O-] P ( [O-] ) ( = O ) O c 1 c c c ( c c 1 ) [N+] ( = O ) [O-] > O', 'O', '8', '[O-] P ( [O-] ) ( = O ) [O-]', '']
['* N [C@@H] ( * ) C ( = O ) N [C@@H] ( * ) C ( = O ) O * > O', 'C', '*', '*', 'C ( = O ) [O-]']
['C ( C C C C C C C C ) C C C / C = C / [C@@H] ( O ) [C@@H] ( [NH3+] ) C O > * C ( = O ) [O-]', 'O', 'O', 'O', 'O']
['C ( O ) [C@H] 1 O [C@H] ( [C@H] ( N C ( C ) = O ) [C@@H] 2 O [C@H] ( [C@H] ( [C@@H] 2 O ) O [C@H] 2 [C@H] ( N C ( = O ) C ) [C@@H] ( O ) [C@H] ( O ) [C@@H] ( O 2 ) C O ) O ) [C@H] ( O ) [C@@H] ( O ) [C@@H] 1 O', '[C@H] 1 [C@@H] ( [C@H] ( [C@H] ( O [C@@H] 2 O [C@@H] ( [C@@H] ( O ) [C@H] ( [C@@H] ( [C@H] 2 N C ( = O ) C ) C [C@@H] ( C ( * ) = O ) O ) O ) O ) O ) C O ) O ) C O > O', 'O', '*', '']
['O [C@H] 1 [C@@H] ( O [C@H] ( C O P ( = O ) ( O P ( O C [C@H] 2 O [C@H] ( [C@@H] ( [C@@H] 2 O ) O ) n 2 c 3 c ( n c 2 ) c ( n c n 3 ) N ) ( = O ) [O-] ) [O-] ) [C@H] 1 O ) N 1 C = C ( C C = C 1 ) C ( = O ) N > c 1 c ( c c c ( c 1 ) C ) O > [H+]', '[C@H] ( C = O ) O', '[O-]', '', '[O-]']
['[C@H] 1 ( C ) [C@H] 2 [C@@] ( C ) ( C C C ( = O ) O ) c 3 c 1 c ( c ( c c 3 [nH] c ( / C = C 1 C C ( S C [C@@H] 1 C c 3 c ( C ) c ( C = C ) c ( [nH] 3 ) C 2 ) c c 3 C ( = N 1 ) C C ) C C ( = O ) O ) C C ) C > O', 'C', '# P ( [O-] ) ( = O ) [O-]', '[H+]', 'C = O ) ( [O-]']
['C ( C C C C C C C C C C C ) / C = C / C ( = O ) S * > N c 1 n c n c 2 n ( c n c 2 1 ) [C@H] 1 [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( [C@@H] ( C O P ( O P ( [O-] ) ( = O ) O C [C@@H] 2 [C@H] ( [C@@H] ( O ) [C@H] ( N 3 C = C ( C C = C 3 ) C ( N ) = O ) O 2 ) O ) ( = O ) [O-] ) O 1 ) O P ( [O-] ) ( = O ) O C [C@H] 1 O [C@H] ( [C@@H] ( [C@@H] 1 O ) O ) N 1 C = C ( C ( N ) = O ) C C = C 1', '= C N', '[O-]', 'N P ( O', '2 C [C@H] ( O ) ( O ) C [C@@H] ( C ( N * ) = O ) * ) C ( C C C C C C ( N C = O ) * ) C 1 O']
['[C@@H] 1 ( * ) O [C@H] ( C O ) [C@@H] ( O ) [C@H] 1 O > O = P ( O ) ( [O-] ) [O-]', '', '[O-]', '[SH2+]', 'C']
['[H+] > N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > [Cu+] > O = P ( [O-] ) ( [O-] ) O', 'Cl', '[Cu+2]', '[Cu+2]', '[Cu+2]']
['O = c 1 c c n ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O [C@H] 3 O [C@H] ( C O ) [C@H] ( O ) [C@H] ( O ) [C@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) [nH] 1 > C C / C = C \\ C / C = C \\ C / C = C \\ C C C C C C C C C ( = O ) O C [C@H] ( C O [C@@H] 1 O [C@H] ( C O ) [C@H] ( O ) [C@H] ( O ) [C@H] 1 O ) O C ( = O ) C C C C C / C = C \\ C / C = C \\ C / C = C \\ C C', '[H+]', '* O', 'C ( = O ) [O-] > O', '*']
['[nH] 1 c 2 c ( c c c c 2 ) c ( C [C@@H] ( [NH3+] ) C ( = O ) [O-] ) c 1 > O = O', 'O', '', '[NH3+]', '']
['[H+] > n 1 c ( [nH] c ( = O ) c 2 n c [nH] c 1 2 ) C [C@@H] ( [C@@H] ( [C@@H] ( C O P ( O P ( [O-] ) ( = O ) O C [C@@H] 2 [C@@H] ( O ) [C@H] ( [C@H] ( N 3 C = C ( C C = C 3 ) C ( N ) = O ) O 2 ) O ) ( = O ) [O-] ) O ) O ) = O > O = P ( [O-] ) ( O ) [O-]', '[H+]', 'c 1 [nH] c 2 c ( = O ) [nH] c ( [nH] 1 ) c ( = O ) c ( [nH] 2 ) c ( = O ) c ( [nH] 1 ) c ( = O ) c ( [nH] 1 ) c ( [nH] 1 ) = O', '[NH4+]', '[N]']
['C ( = C ( C ) C C / C = C ( / C C / C = C ( \\ C ) C C C = C ( C ) C ) C ) \\ C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C 1 C ( = O ) C ( = C ( C ( = O ) C = 1 C ) O C ) O C > [O-] C ( = O ) C C C ( [O-] ) = O', '> O', '> O', 'C', '[C@H] ( [O-] ) = O']
['[H+] > P ( O P ( = O ) ( [O-] ) O C C ( C ) ( C ) [C@H] ( C ( N C C C ( = O ) N C C S C ( C / C = C \\ C C = O ) = O ) = O ) O ) ( [O-] ) ( O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) n 1 c n c 2 c ( N ) n c n c 1 2 ) O ) O P ( [O-] ) ( = O ) [O-] ) = O > [O-] C = O', 'C', 'O', '', '']
['N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > [H+] > N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O', 'O', '[C-]', '[H+]', 'c c c c 1 c ( = O ) [nH] c n 2']
['O = C ( [O-] ) [C@@H] ( O ) [C@@H] ( O ) [C@H] ( O ) [C@H] ( O ) C O', 'C ( = O ) C O', 'C > O', '* O', '[NH4+]']
